id_Historico_Desastre;idDetalleDesastre;NombreDetalle;ValorDetalle;UnidadesDetalle;idDetalleDesastre
503784;5037843;Nivel de agua;25.102669277709893;m;3784
503785;5037853;Velocidad de la avalancha;15.107211802764013;(m/s);3785
503786;5037863;Velocidad de la avalancha;11.75768794001501;(m/s);3786
503787;5037873;Nivel de agua;25.810136775741366;m;3787
503788;5037883;Nivel de agua;11.566063777151212;m;3788
503789;5037893;Velocidad de la avalancha;15.823304338342972;(m/s);3789
503790;5037903;Área afectada;1.9964617638957962;km^2;3790
503791;5037913;Velocidad de la avalancha;12.658292223582137;(m/s);3791
503792;5037923;Nivel de agua;28.388324771935764;m;3792
503793;5037933;Nivel de agua;14.623165875012225;m;3793
503794;5037943;Nivel de agua;22.6936587917392;m;3794
503795;5037953;Nivel de agua;13.806720947616428;m;3795
503796;5037963;Velocidad de la avalancha;12.418960912554496;(m/s);3796
503797;5037973;Nivel de agua;8.107606248926704;m;3797
503798;5037983;Velocidad de la avalancha;10.507275784858312;(m/s);3798
503799;5037993;Velocidad de la avalancha;19.629511181993507;(m/s);3799
503800;5038003;Velocidad de la avalancha;17.526775079746866;(m/s);3800
503801;5038013;Velocidad de la avalancha;10.721574077694813;(m/s);3801
503802;5038023;Nivel de agua;13.145817725301246;m;3802
503803;5038033;Velocidad de la avalancha;14.538999668821605;(m/s);3803
503804;5038043;Nivel de agua;3.2979114400077036;m;3804
503805;5038053;Magnitud del terremoto;6.373285027632893;Sin unidades;3805
503806;5038063;Magnitud del terremoto;3.7049392424975722;Sin unidades;3806
503807;5038073;Nivel de agua;23.893018178524798;m;3807
503808;5038083;Magnitud del terremoto;4.995449193107105;Sin unidades;3808
503809;5038093;Magnitud del terremoto;4.811963138767435;Sin unidades;3809
503810;5038103;Magnitud del terremoto;3.1985944915510327;Sin unidades;3810
503811;5038113;Velocidad de la avalancha;17.357262859678677;(m/s);3811
503812;5038123;Velocidad de la avalancha;18.327299659264053;(m/s);3812
503813;5038133;Velocidad del viento;107.15222676789881;km/h;3813
503814;5038143;Nivel de agua;13.80584381911161;m;3814
503815;5038153;Nivel de agua;10.783863171763473;m;3815
503816;5038163;Nivel de agua;2.56874193588839;m;3816
503817;5038173;Velocidad de la avalancha;11.28264304229505;(m/s);3817
503818;5038183;Área forestal afectada;72.0495932995977;km^2;3818
503819;5038193;Área forestal afectada;9.217393946917863;km^2;3819
503820;5038203;Magnitud del terremoto;8.98964584107977;Sin unidades;3820
503821;5038213;Nivel de agua;12.791050352226744;m;3821
503822;5038223;Nivel de agua;3.0759851479871414;m;3822
503823;5038233;Nivel de agua;15.643749840952326;m;3823
503824;5038243;Velocidad de la avalancha;19.760645871103797;(m/s);3824
503825;5038253;Velocidad de la avalancha;16.828990879538434;(m/s);3825
503826;5038263;Velocidad de la avalancha;18.110828366209972;(m/s);3826
503827;5038273;Velocidad de la avalancha;18.460421074300996;(m/s);3827
503828;5038283;Velocidad de la avalancha;11.936989186595936;(m/s);3828
503829;5038293;Velocidad de la avalancha;17.121679872751603;(m/s);3829
503830;5038303;Vía de exposición;Contacto dérmico;Sin unidades;3830
503831;5038313;Vía de exposición;Ingestión;Sin unidades;3831
503832;5038323;Velocidad de la avalancha;15.411140730968848;(m/s);3832
503833;5038333;Velocidad del viento;95.54267803466503;km/h;3833
503834;5038343;Nivel de agua;0.18268309652026526;m;3834
503835;5038353;Área afectada;1.7669275873858;km^2;3835
503836;5038363;Velocidad del viento;84.9933133020232;km/h;3836
503837;5038373;Volumen de la fuga;51.085514935556425;m^3;3837
503838;5038383;Vía de exposición;Ingestión;Sin unidades;3838
503839;5038393;Nivel de agua;13.280450000875373;m;3839
503840;5038403;Velocidad del viento;107.85066039103408;km/h;3840
503841;5038413;Nivel de agua;26.53859418921972;m;3841
503842;5038423;Nivel de agua;0.4884514832955156;m;3842
503843;5038433;Velocidad de la avalancha;12.85635975243807;(m/s);3843
503844;5038443;Nivel de agua;14.354353225256315;m;3844
503845;5038453;Volumen de agua;51426.04266339962;m^3;3845
503846;5038463;Nivel de agua;25.561866007024427;m;3846
503847;5038473;Volumen de agua;40332.08028993946;m^3;3847
503848;5038483;Velocidad de la avalancha;13.609640726232044;(m/s);3848
503849;5038493;Nivel de agua;29.946839854358846;m;3849
503850;5038503;Nivel de agua;2.2523193268158312;m;3850
503851;5038513;Velocidad del viento;134.89095377818788;km/h;3851
503852;5038523;Nivel de agua;26.85814149484152;m;3852
503853;5038533;Nivel de agua;1.4856381231770688;m;3853
503854;5038543;Nivel de agua;11.227950853757786;m;3854
503855;5038553;Área afectada;1.0684780386683113;km^2;3855
503856;5038563;Nivel de agua;14.772076529841915;m;3856
503857;5038573;Velocidad de la avalancha;14.878254292536488;(m/s);3857
503858;5038583;Volumen de agua;63777.37430511413;m^3;3858
503859;5038593;Nivel de agua;2.081201708423881;m;3859
503860;5038603;Nivel de agua;26.282796556677916;m;3860
503861;5038613;Nivel de agua;3.580874682085946;m;3861
503862;5038623;Nivel de agua;9.47473653674048;m;3862
503863;5038633;Nivel de agua;14.755670790034563;m;3863
503864;5038643;Velocidad de la avalancha;14.059646585699298;(m/s);3864
503865;5038653;Velocidad de la avalancha;12.97093180771381;(m/s);3865
503866;5038663;Nivel de agua;18.104918394335186;m;3866
503867;5038673;Volumen de la fuga;89.64185214194723;m^3;3867
503868;5038683;Nivel de agua;14.973197282979916;m;3868
503869;5038693;Nivel de agua;1.9673626666465571;m;3869
503870;5038703;Área afectada;1.006383864521859;km^2;3870
503871;5038713;Velocidad de la avalancha;13.02964853011511;(m/s);3871
503872;5038723;Nivel de agua;26.85215819351998;m;3872
503873;5038733;Volumen de agua;70223.29881965494;m^3;3873
503874;5038743;Nivel de agua;25.470188343894634;m;3874
503875;5038753;Daño causado;Moderado;Sin unidades;3875
503876;5038763;Velocidad de la avalancha;17.888845331369808;(m/s);3876
503877;5038773;Velocidad de la avalancha;10.269122797270267;(m/s);3877
503878;5038783;Velocidad de la avalancha;18.891226709819183;(m/s);3878
503879;5038793;Nivel de agua;8.26380171279076;m;3879
503880;5038803;Velocidad de la avalancha;10.525840267051645;(m/s);3880
503881;5038813;Nivel de agua;18.86434443171511;m;3881
503882;5038823;Tipo de accidente;Vehicular;Sin unidades;3882
503883;5038833;Nivel de agua;3.7976189548984896;m;3883
503884;5038843;Nivel de agua;19.069171216073457;m;3884
503885;5038853;Nivel de agua;8.347163892087565;m;3885
503886;5038863;Nivel de agua;11.248632479701083;m;3886
503887;5038873;Magnitud de la explosión;9.790697338162477;kilotones;3887
503888;5038883;Velocidad del viento;125.9694934869761;km/h;3888
503889;5038893;Nivel de agua;18.32613462058773;m;3889
503890;5038903;Velocidad del viento;145.2962481417873;km/h;3890
503891;5038913;Velocidad del viento;122.4884077403373;km/h;3891
503892;5038923;Nivel de agua;22.756537147414623;m;3892
503893;5038933;Nivel de agua;14.509830496112082;m;3893
503894;5038943;Nivel de agua;4.585097465611256;m;3894
503895;5038953;Nivel de agua;2.991130744220787;m;3895
503896;5038963;Velocidad de la avalancha;14.798814533881623;(m/s);3896
503897;5038973;Nivel de agua;0.019731471441924997;m;3897
503898;5038983;Nivel de agua;29.38193953759346;m;3898
503899;5038993;Nivel de agua;12.488960414449782;m;3899
503900;5039003;Velocidad de la avalancha;17.201808888420274;(m/s);3900
503901;5039013;Nivel de agua;1.07949443187948;m;3901
503902;5039023;Nivel de agua;13.725587749220603;m;3902
503903;5039033;Volumen de agua;81706.86987738246;m^3;3903
503904;5039043;Nivel de agua;26.770228373727058;m;3904
503905;5039053;Nivel de agua;8.099943346977824;m;3905
503906;5039063;Nivel de agua;14.36177124090463;m;3906
503907;5039073;Nivel de agua;1.8676621940462002;m;3907
503908;5039083;Altura de la marejada;Bacteria;Sin unidades;3908
503909;5039093;Nivel de agua;1.1936976425407506;m;3909
503910;5039103;Nivel de agua;0.9762904371350982;m;3910
503911;5039113;Nivel de agua;0.8753319317140382;m;3911
503912;5039123;Nivel de agua;1.9021479975067177;m;3912
503913;5039133;Velocidad de la avalancha;14.694964574326248;(m/s);3913
503914;5039143;Nivel de agua;29.205081768201914;m;3914
503915;5039153;Área afectada;1.5022624863686407;km^2;3915
503916;5039163;Área afectada;1.7062171519637195;km^2;3916
503917;5039173;Velocidad de la avalancha;18.079751582041006;(m/s);3917
503918;5039183;Magnitud del terremoto;4.5858872436820395;Sin unidades;3918
503919;5039193;Magnitud del terremoto;5.805932671448961;Sin unidades;3919
503920;5039203;Magnitud del terremoto;4.956477668747048;Sin unidades;3920
503921;5039213;Magnitud del terremoto;5.325694437003058;Sin unidades;3921
503922;5039223;Magnitud del terremoto;3.1618887592209326;Sin unidades;3922
503923;5039233;Magnitud del terremoto;7.5619385913562835;Sin unidades;3923
503924;5039243;Magnitud del terremoto;8.846450899724475;Sin unidades;3924
503925;5039253;Magnitud de la erupción;4;VEI;3925
503926;5039263;Magnitud del terremoto;6.834424558872335;Sin unidades;3926
503927;5039273;Magnitud de la erupción;2;VEI;3927
503928;5039283;Magnitud del terremoto;2.45327224945094;Sin unidades;3928
503929;5039293;Magnitud del terremoto;4.726194888706351;Sin unidades;3929
503930;5039303;Magnitud del terremoto;8.546513002946194;Sin unidades;3930
503931;5039313;Magnitud del terremoto;5.345613373175242;Sin unidades;3931
503932;5039323;Magnitud del terremoto;2.6755394444327996;Sin unidades;3932
503933;5039333;Magnitud del terremoto;3.982321270866068;Sin unidades;3933
503934;5039343;Magnitud del terremoto;3.979497514529317;Sin unidades;3934
503935;5039353;Magnitud del terremoto;2.301709041945663;Sin unidades;3935
503936;5039363;Magnitud del terremoto;8.537876536565628;Sin unidades;3936
503937;5039373;Magnitud del terremoto;8.547820583424302;Sin unidades;3937
503938;5039383;Magnitud del terremoto;5.171238909668704;Sin unidades;3938
503939;5039393;Magnitud del terremoto;7.578250473286591;Sin unidades;3939
503940;5039403;Magnitud del terremoto;7.202218476880684;Sin unidades;3940
503941;5039413;Magnitud del terremoto;6.098911375061309;Sin unidades;3941
503942;5039423;Magnitud del terremoto;4.478961607466242;Sin unidades;3942
503943;5039433;Magnitud del terremoto;8.046742315650093;Sin unidades;3943
503944;5039443;Magnitud del terremoto;3.2403439088644506;Sin unidades;3944
503945;5039453;Magnitud del terremoto;5.9531571583527505;Sin unidades;3945
503946;5039463;Magnitud del terremoto;2.9250565356664886;Sin unidades;3946
503947;5039473;Magnitud del terremoto;5.812331452123408;Sin unidades;3947
503948;5039483;Magnitud del terremoto;3.693775153545176;Sin unidades;3948
503949;5039493;Magnitud del terremoto;2.746905360755829;Sin unidades;3949
503950;5039503;Magnitud del terremoto;8.386573035363693;Sin unidades;3950
503951;5039513;Magnitud del terremoto;7.140464581827069;Sin unidades;3951
503952;5039523;Magnitud del terremoto;7.786561142540137;Sin unidades;3952
503953;5039533;Magnitud del terremoto;8.372319363914096;Sin unidades;3953
503954;5039543;Magnitud del terremoto;4.791054433606727;Sin unidades;3954
503955;5039553;Magnitud del terremoto;7.065778241855352;Sin unidades;3955
503956;5039563;Magnitud del terremoto;5.735214568760898;Sin unidades;3956
503957;5039573;Velocidad del viento;84.52041025395505;km/h;3957
503958;5039583;Nivel de contaminación;Alto;Sin unidades;3958
503959;5039593;Área afectada;1.7592961369359834;km^2;3959
503960;5039603;Magnitud de la explosión;7.096410562602738;kilotones;3960
503961;5039613;Volumen de agua;90311.4904052079;m^3;3961
503962;5039623;Nivel de agua;6.932187878106149;m;3962
503963;5039633;Volumen de agua;88847.59730797008;m^3;3963
503964;5039643;Área afectada;0.7119062266355175;km^2;3964
503965;5039653;Área afectada;1.6269527819100194;km^2;3965
503966;5039663;Área forestal afectada;81.37887751015819;km^2;3966
503967;5039673;Área forestal afectada;26.270441092334696;km^2;3967
503968;5039683;Área forestal afectada;65.28157055572903;km^2;3968
503969;5039693;Área forestal afectada;74.0983536933935;km^2;3969
503970;5039703;Área forestal afectada;75.99453736736766;km^2;3970
503971;5039713;Tipo de agente biológico;Bacteria;Sin unidades;3971
503972;5039723;Tipo de agente biológico;Virus;Sin unidades;3972
503973;5039733;Magnitud de la explosión;9.31286164111664;kilotones;3973
503974;5039743;Nivel de agua;10.703038117930216;m;3974
503975;5039753;Nivel de agua;13.109397253052382;m;3975
503976;5039763;Área afectada;1.7122653225516744;km^2;3976
503977;5039773;Velocidad de la avalancha;17.316375716006416;(m/s);3977
503978;5039783;Velocidad de la avalancha;16.87586635029782;(m/s);3978
503979;5039793;Nivel de agua;23.34845232741992;m;3979
503980;5039803;Velocidad de la avalancha;12.16541479412166;(m/s);3980
503981;5039813;Velocidad de la avalancha;16.91111300126184;(m/s);3981
503982;5039823;Velocidad de la avalancha;14.330061258071385;(m/s);3982
503983;5039833;Velocidad del viento;104.94013751829546;km/h;3983
503984;5039843;Nivel de agua;1.266274967480398;m;3984
503985;5039853;Velocidad de la avalancha;14.754807504623251;(m/s);3985
503986;5039863;Velocidad de la avalancha;16.404890938099406;(m/s);3986
503987;5039873;Volumen de agua;77928.32622773935;m^3;3987
503988;5039883;Volumen de agua;35465.91784920871;m^3;3988
503989;5039893;Volumen de agua;13228.669622111427;m^3;3989
503990;5039903;Nivel de agua;1.2154131274141902;m;3990
503991;5039913;Magnitud de la explosión;2.3678049225408344;kilotones;3991
503992;5039923;Área afectada;1.0441874407591287;km^2;3992
503993;5039933;Área afectada;1.7955144540331405;km^2;3993
503994;5039943;Velocidad de la avalancha;14.025409800752925;(m/s);3994
503995;5039953;Nivel de agua;21.798004426758983;m;3995
503996;5039963;Nivel de agua;13.580029503334108;m;3996
503997;5039973;Nivel de agua;12.515526429485224;m;3997
503998;5039983;Nivel de agua;0.8838902174880683;m;3998
503999;5039993;Nivel de agua;7.499308127467314;m;3999
504000;5040003;Velocidad de la avalancha;14.444475469802036;(m/s);4000
504001;5040013;Velocidad de la avalancha;14.472904826353247;(m/s);4001
504002;5040023;Velocidad de la avalancha;13.318679169862088;(m/s);4002
504003;5040033;Velocidad de la avalancha;18.652401041350323;(m/s);4003
504004;5040043;Velocidad de la avalancha;13.598913998463846;(m/s);4004
504005;5040053;Velocidad de la avalancha;13.595565945011394;(m/s);4005
504006;5040063;Velocidad de la avalancha;17.47092870965756;(m/s);4006
504007;5040073;Velocidad de la avalancha;10.80247505846495;(m/s);4007
504008;5040083;Nivel de contaminación;Alto;Sin unidades;4008
504009;5040093;Velocidad de la avalancha;12.117650320751075;(m/s);4009
504010;5040103;Velocidad de la avalancha;14.653691440883502;(m/s);4010
504011;5040113;Impacto en infraestructura eléctrica;Severo;Sin unidades;4011
504012;5040123;Impacto en infraestructura eléctrica;Severo;Sin unidades;4012
504013;5040133;Velocidad de la avalancha;16.155335350146487;(m/s);4013
504014;5040143;Velocidad de la avalancha;18.159091498737386;(m/s);4014
504015;5040153;Velocidad de la avalancha;19.14616665007256;(m/s);4015
504016;5040163;Volumen de agua;81578.20100442796;m^3;4016
504017;5040173;Velocidad de la avalancha;10.228509399972085;(m/s);4017
504018;5040183;Impacto en infraestructura eléctrica;Leve;Sin unidades;4018
504019;5040193;Velocidad de la avalancha;14.857963531947624;(m/s);4019
504020;5040203;Velocidad de la avalancha;15.25257003000561;(m/s);4020
504021;5040213;Velocidad de la avalancha;10.337385261434234;(m/s);4021
504022;5040223;Velocidad de la avalancha;10.2925040258692;(m/s);4022
504023;5040233;Velocidad de la avalancha;16.96450698463714;(m/s);4023
504024;5040243;Velocidad de la avalancha;15.243795987528419;(m/s);4024
504025;5040253;Nivel de agua;6.914230739237062;m;4025
504026;5040263;Volumen de agua;25981.486110939546;m^3;4026
504027;5040273;Velocidad de la avalancha;10.467798446790454;(m/s);4027
504028;5040283;Volumen de agua;69568.98383039706;m^3;4028
504029;5040293;Volumen de agua;35206.24180992633;m^3;4029
504030;5040303;Velocidad del viento;103.76137185232089;km/h;4030
504031;5040313;Área afectada;1.878037809671912;km^2;4031
504032;5040323;Nivel de agua;12.355855873536768;m;4032
504033;5040333;Velocidad de la avalancha;14.451508109092968;(m/s);4033
504034;5040343;Velocidad de la avalancha;14.724171122005671;(m/s);4034
504035;5040353;Velocidad de la avalancha;13.0851625206945;(m/s);4035
504036;5040363;Velocidad de la avalancha;12.703662290523848;(m/s);4036
504037;5040373;Velocidad de la avalancha;17.5601461544571;(m/s);4037
504038;5040383;Velocidad de la avalancha;12.482511783332086;(m/s);4038
504039;5040393;Velocidad de la avalancha;18.228063056305544;(m/s);4039
